assertion:wikipedia:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the:developer-as-printed:willysoft-uk-ian-williams,wikipedia,game,"General: Warfare in the Napoleonic Era, The",developer_as_printed,organisation,Willysoft UK (Ian Williams),ZX Spectrum,1989,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the
assertion:wikipedia:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the:publisher-as-printed:cases-computer-simulations,wikipedia,game,"General: Warfare in the Napoleonic Era, The",publisher_as_printed,organisation,Cases Computer Simulations,ZX Spectrum,1989,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the
assertion:wikipedia:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the:release-date-as-printed:1989,wikipedia,game,"General: Warfare in the Napoleonic Era, The",release_date_as_printed,date,1989,ZX Spectrum,1989,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the
assertion:wikipedia:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the:title-seed:general-warfare-in-the-napoleonic-era-the,wikipedia,game,"General: Warfare in the Napoleonic Era, The",title_seed,game,"General: Warfare in the Napoleonic Era, The",ZX Spectrum,1989,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:general-warfare-in-the-napoleonic-era-the
assertion:wikipedia:list-of-zx-spectrum-games:genghis-khan:developer-as-printed:crom-software-oscar-vives-martinez-enrique-vives-martinez,wikipedia,game,Genghis Khan,developer_as_printed,organisation,"Crom Software (Oscar Vives Martinez, Enrique Vives Martinez)",ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:genghis-khan
assertion:wikipedia:list-of-zx-spectrum-games:genghis-khan:publisher-as-printed:positive,wikipedia,game,Genghis Khan,publisher_as_printed,organisation,Positive,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:genghis-khan
assertion:wikipedia:list-of-zx-spectrum-games:genghis-khan:release-date-as-printed:1991,wikipedia,game,Genghis Khan,release_date_as_printed,date,1991,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:genghis-khan
assertion:wikipedia:list-of-zx-spectrum-games:genghis-khan:title-seed:genghis-khan,wikipedia,game,Genghis Khan,title_seed,game,Genghis Khan,ZX Spectrum,1991,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:genghis-khan
assertion:wikipedia:list-of-zx-spectrum-games:gfl-championship-football:developer-as-printed:scott-orr-dennis-kirsch-mark-madland,wikipedia,game,GFL Championship Football,developer_as_printed,organisation,"Scott Orr, Dennis Kirsch, Mark Madland",ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:gfl-championship-football
assertion:wikipedia:list-of-zx-spectrum-games:gfl-championship-football:licensed-from-as-printed:activision,wikipedia,game,GFL Championship Football,licensed_from_as_printed,organisation,Activision,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:gfl-championship-football
assertion:wikipedia:list-of-zx-spectrum-games:gfl-championship-football:publisher-as-printed:gamestar,wikipedia,game,GFL Championship Football,publisher_as_printed,organisation,Gamestar,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:gfl-championship-football
assertion:wikipedia:list-of-zx-spectrum-games:gfl-championship-football:release-date-as-printed:1987,wikipedia,game,GFL Championship Football,release_date_as_printed,date,1987,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:gfl-championship-football
assertion:wikipedia:list-of-zx-spectrum-games:gfl-championship-football:title-seed:gfl-championship-football,wikipedia,game,GFL Championship Football,title_seed,game,GFL Championship Football,ZX Spectrum,1987,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:gfl-championship-football
assertion:wikipedia:list-of-zx-spectrum-games:ghost-hunters:developer-as-printed:oliver-twins-david-whittaker,wikipedia,game,Ghost Hunters,developer_as_printed,organisation,"Oliver Twins , David Whittaker",ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-hunters
assertion:wikipedia:list-of-zx-spectrum-games:ghost-hunters:publisher-as-printed:codemasters,wikipedia,game,Ghost Hunters,publisher_as_printed,organisation,Codemasters,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-hunters
assertion:wikipedia:list-of-zx-spectrum-games:ghost-hunters:release-date-as-printed:1987,wikipedia,game,Ghost Hunters,release_date_as_printed,date,1987,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-hunters
assertion:wikipedia:list-of-zx-spectrum-games:ghost-hunters:title-seed:ghost-hunters,wikipedia,game,Ghost Hunters,title_seed,game,Ghost Hunters,ZX Spectrum,1987,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-hunters
assertion:wikipedia:list-of-zx-spectrum-games:ghost-town:developer-as-printed:john-pickford,wikipedia,game,Ghost Town,developer_as_printed,organisation,John Pickford,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-town
assertion:wikipedia:list-of-zx-spectrum-games:ghost-town:publisher-as-printed:virgin-games,wikipedia,game,Ghost Town,publisher_as_printed,organisation,Virgin Games,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-town
assertion:wikipedia:list-of-zx-spectrum-games:ghost-town:release-date-as-printed:1983,wikipedia,game,Ghost Town,release_date_as_printed,date,1983,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-town
assertion:wikipedia:list-of-zx-spectrum-games:ghost-town:title-seed:ghost-town,wikipedia,game,Ghost Town,title_seed,game,Ghost Town,ZX Spectrum,1983,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:ghost-town
