assertion:wikipedia:list-of-zx-spectrum-games:deliverance-stormlord-ii:release-date-as-printed:1990,wikipedia,game,Deliverance: Stormlord II,release_date_as_printed,date,1990,ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deliverance-stormlord-ii
assertion:wikipedia:list-of-zx-spectrum-games:deliverance-stormlord-ii:title-seed:deliverance-stormlord-ii,wikipedia,game,Deliverance: Stormlord II,title_seed,game,Deliverance: Stormlord II,ZX Spectrum,1990,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deliverance-stormlord-ii
assertion:wikipedia:list-of-zx-spectrum-games:delta-charge:developer-as-printed:twilight-jason-mcgann-andrew-swann-peter-tattersall-mark-mason,wikipedia,game,Delta Charge,developer_as_printed,organisation,"Twilight ( Jason McGann , Andrew Swann , Peter Tattersall , Mark Mason )",ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:delta-charge
assertion:wikipedia:list-of-zx-spectrum-games:delta-charge:publisher-as-printed:thalamus,wikipedia,game,Delta Charge,publisher_as_printed,organisation,Thalamus,ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:delta-charge
assertion:wikipedia:list-of-zx-spectrum-games:delta-charge:release-date-as-printed:1990,wikipedia,game,Delta Charge,release_date_as_printed,date,1990,ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:delta-charge
assertion:wikipedia:list-of-zx-spectrum-games:delta-charge:title-seed:delta-charge,wikipedia,game,Delta Charge,title_seed,game,Delta Charge,ZX Spectrum,1990,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:delta-charge
assertion:wikipedia:list-of-zx-spectrum-games:demons-revenge:developer-as-printed:probe-software-nick-bruty,wikipedia,game,Demon's Revenge,developer_as_printed,organisation,Probe Software ( Nick Bruty ),ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:demons-revenge
assertion:wikipedia:list-of-zx-spectrum-games:demons-revenge:publisher-as-printed:firebird-software,wikipedia,game,Demon's Revenge,publisher_as_printed,organisation,Firebird Software,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:demons-revenge
assertion:wikipedia:list-of-zx-spectrum-games:demons-revenge:release-date-as-printed:1988,wikipedia,game,Demon's Revenge,release_date_as_printed,date,1988,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:demons-revenge
assertion:wikipedia:list-of-zx-spectrum-games:demons-revenge:title-seed:demons-revenge,wikipedia,game,Demon's Revenge,title_seed,game,Demon's Revenge,ZX Spectrum,1988,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:demons-revenge
assertion:wikipedia:list-of-zx-spectrum-games:denizen:developer-as-printed:michael-blanke-arno-p-gitz,wikipedia,game,Denizen,developer_as_printed,organisation,"Michael Blanke , Arno P. Gitz",ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:denizen
assertion:wikipedia:list-of-zx-spectrum-games:denizen:publisher-as-printed:players-software,wikipedia,game,Denizen,publisher_as_printed,organisation,Players Software,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:denizen
assertion:wikipedia:list-of-zx-spectrum-games:denizen:release-date-as-printed:1988,wikipedia,game,Denizen,release_date_as_printed,date,1988,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:denizen
assertion:wikipedia:list-of-zx-spectrum-games:denizen:title-seed:denizen,wikipedia,game,Denizen,title_seed,game,Denizen,ZX Spectrum,1988,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:denizen
assertion:wikipedia:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign:developer-as-printed:robert-t-smith,wikipedia,game,Desert Rats: The North Africa Campaign,developer_as_printed,organisation,Robert T. Smith,ZX Spectrum,1985,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign
assertion:wikipedia:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign:publisher-as-printed:cases-computer-simulations,wikipedia,game,Desert Rats: The North Africa Campaign,publisher_as_printed,organisation,Cases Computer Simulations,ZX Spectrum,1985,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign
assertion:wikipedia:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign:release-date-as-printed:1985,wikipedia,game,Desert Rats: The North Africa Campaign,release_date_as_printed,date,1985,ZX Spectrum,1985,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign
assertion:wikipedia:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign:title-seed:desert-rats-the-north-africa-campaign,wikipedia,game,Desert Rats: The North Africa Campaign,title_seed,game,Desert Rats: The North Africa Campaign,ZX Spectrum,1985,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desert-rats-the-north-africa-campaign
assertion:wikipedia:list-of-zx-spectrum-games:desolator:developer-as-printed:source-software-ross-harris-dave-semmens,wikipedia,game,Desolator,developer_as_printed,organisation,"Source Software (Ross Harris, Dave Semmens)",ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desolator
assertion:wikipedia:list-of-zx-spectrum-games:desolator:licensed-from-as-printed:alpha-denshi-sega,wikipedia,game,Desolator,licensed_from_as_printed,organisation,Alpha Denshi / Sega,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desolator
assertion:wikipedia:list-of-zx-spectrum-games:desolator:publisher-as-printed:u-s-gold,wikipedia,game,Desolator,publisher_as_printed,organisation,U.S. Gold,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desolator
assertion:wikipedia:list-of-zx-spectrum-games:desolator:release-date-as-printed:1988,wikipedia,game,Desolator,release_date_as_printed,date,1988,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desolator
assertion:wikipedia:list-of-zx-spectrum-games:desolator:title-seed:desolator,wikipedia,game,Desolator,title_seed,game,Desolator,ZX Spectrum,1988,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desolator
assertion:wikipedia:list-of-zx-spectrum-games:desperado-2:developer-as-printed:cinto-ventura-jaume-altimira-gamart-lords-of-the-sounds-angel-martinez,wikipedia,game,Desperado 2,developer_as_printed,organisation,"Cinto Ventura , Jaume Altimira , Gamart , Lords of the Sounds (Angel Martinez)",ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desperado-2
assertion:wikipedia:list-of-zx-spectrum-games:desperado-2:publisher-as-printed:topo-soft,wikipedia,game,Desperado 2,publisher_as_printed,organisation,Topo Soft,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desperado-2
assertion:wikipedia:list-of-zx-spectrum-games:desperado-2:release-date-as-printed:1991,wikipedia,game,Desperado 2,release_date_as_printed,date,1991,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desperado-2
assertion:wikipedia:list-of-zx-spectrum-games:desperado-2:title-seed:desperado-2,wikipedia,game,Desperado 2,title_seed,game,Desperado 2,ZX Spectrum,1991,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:desperado-2
assertion:wikipedia:list-of-zx-spectrum-games:destiny-mission:developer-as-printed:tiny-williams-martin-holland,wikipedia,game,Destiny Mission,developer_as_printed,organisation,"Tiny Williams, Martin Holland",ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:destiny-mission
assertion:wikipedia:list-of-zx-spectrum-games:destiny-mission:publisher-as-printed:williams-technology,wikipedia,game,Destiny Mission,publisher_as_printed,organisation,Williams Technology,ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:destiny-mission
assertion:wikipedia:list-of-zx-spectrum-games:destiny-mission:release-date-as-printed:1990,wikipedia,game,Destiny Mission,release_date_as_printed,date,1990,ZX Spectrum,1990,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:destiny-mission
assertion:wikipedia:list-of-zx-spectrum-games:destiny-mission:title-seed:destiny-mission,wikipedia,game,Destiny Mission,title_seed,game,Destiny Mission,ZX Spectrum,1990,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:destiny-mission
assertion:wikipedia:list-of-zx-spectrum-games:deus-ex-machina:developer-as-printed:mel-croucher-andrew-stagg,wikipedia,game,Deus Ex Machina,developer_as_printed,organisation,"Mel Croucher , Andrew Stagg",ZX Spectrum,1984,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deus-ex-machina
assertion:wikipedia:list-of-zx-spectrum-games:deus-ex-machina:publisher-as-printed:automata-uk,wikipedia,game,Deus Ex Machina,publisher_as_printed,organisation,Automata UK,ZX Spectrum,1984,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deus-ex-machina
assertion:wikipedia:list-of-zx-spectrum-games:deus-ex-machina:release-date-as-printed:1984,wikipedia,game,Deus Ex Machina,release_date_as_printed,date,1984,ZX Spectrum,1984,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deus-ex-machina
assertion:wikipedia:list-of-zx-spectrum-games:deus-ex-machina:title-seed:deus-ex-machina,wikipedia,game,Deus Ex Machina,title_seed,game,Deus Ex Machina,ZX Spectrum,1984,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deus-ex-machina
assertion:wikipedia:list-of-zx-spectrum-games:devastating-blow:developer-as-printed:jim-scott,wikipedia,game,Devastating Blow,developer_as_printed,organisation,Jim Scott,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:devastating-blow
assertion:wikipedia:list-of-zx-spectrum-games:devastating-blow:publisher-as-printed:beyond-belief,wikipedia,game,Devastating Blow,publisher_as_printed,organisation,Beyond Belief,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:devastating-blow
assertion:wikipedia:list-of-zx-spectrum-games:devastating-blow:release-date-as-printed:1991,wikipedia,game,Devastating Blow,release_date_as_printed,date,1991,ZX Spectrum,1991,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:devastating-blow
assertion:wikipedia:list-of-zx-spectrum-games:devastating-blow:title-seed:devastating-blow,wikipedia,game,Devastating Blow,title_seed,game,Devastating Blow,ZX Spectrum,1991,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:devastating-blow
assertion:wikipedia:list-of-zx-spectrum-games:deviants:developer-as-printed:colin-swinbourne-andrew-severn-martin-severn,wikipedia,game,Deviants,developer_as_printed,organisation,"Colin Swinbourne , Andrew Severn , Martin Severn",ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deviants
assertion:wikipedia:list-of-zx-spectrum-games:deviants:publisher-as-printed:players-software,wikipedia,game,Deviants,publisher_as_printed,organisation,Players Software,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deviants
assertion:wikipedia:list-of-zx-spectrum-games:deviants:release-date-as-printed:1987,wikipedia,game,Deviants,release_date_as_printed,date,1987,ZX Spectrum,1987,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deviants
assertion:wikipedia:list-of-zx-spectrum-games:deviants:title-seed:deviants,wikipedia,game,Deviants,title_seed,game,Deviants,ZX Spectrum,1987,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:deviants
assertion:wikipedia:list-of-zx-spectrum-games:di-lithium-lift:developer-as-printed:simon-cobb,wikipedia,game,Di-Lithium Lift,developer_as_printed,organisation,Simon Cobb,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:di-lithium-lift
assertion:wikipedia:list-of-zx-spectrum-games:di-lithium-lift:publisher-as-printed:hewson-consultants,wikipedia,game,Di-Lithium Lift,publisher_as_printed,organisation,Hewson Consultants,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:di-lithium-lift
assertion:wikipedia:list-of-zx-spectrum-games:di-lithium-lift:release-date-as-printed:1983,wikipedia,game,Di-Lithium Lift,release_date_as_printed,date,1983,ZX Spectrum,1983,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:di-lithium-lift
assertion:wikipedia:list-of-zx-spectrum-games:di-lithium-lift:title-seed:di-lithium-lift,wikipedia,game,Di-Lithium Lift,title_seed,game,Di-Lithium Lift,ZX Spectrum,1983,Title-only seed,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:di-lithium-lift
assertion:wikipedia:list-of-zx-spectrum-games:diamond:developer-as-printed:john-bigelow-patti-rose-casanova,wikipedia,game,Diamond,developer_as_printed,organisation,"John Bigelow, Patti Rose Casanova",ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:diamond
assertion:wikipedia:list-of-zx-spectrum-games:diamond:publisher-as-printed:destiny-software,wikipedia,game,Diamond,publisher_as_printed,organisation,Destiny Software,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:diamond
assertion:wikipedia:list-of-zx-spectrum-games:diamond:release-date-as-printed:1988,wikipedia,game,Diamond,release_date_as_printed,date,1988,ZX Spectrum,1988,Secondary database evidence,candidate,candidate,https://en.wikipedia.org/wiki/List_of_ZX_Spectrum_games,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,CC BY-SA,True,Wikipedia-derived source assertion; do not promote without corroboration.,source-item:wikipedia-platform-lists:list-of-zx-spectrum-games:diamond
